CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,SEATLOC,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION
32457,22,98,1-22-2023-098-03,3,2,2,23,9,999,1,3,40.62842331,12,8
32460,27,123,1-27-2023-123-03,3,1,1,12,3,5,1,2,20.05280512,3,8
32460,27,123,1-27-2023-123-03,3,1,2,13,2,4,1,2,20.05280512,3,8
32460,27,123,1-27-2023-123-03,3,1,3,11,2,6,1,2,20.05280512,3,8
32460,27,123,1-27-2023-123-03,3,1,4,11,24,999,9,2,20.05280512,3,8
32460,27,123,1-27-2023-123-03,3,1,5,13,24,999,9,2,20.05280512,3,8
32460,27,123,1-27-2023-123-03,3,1,6,12,32,999,9,2,20.05280512,3,8
32460,27,123,1-27-2023-123-03,3,1,7,21,25,999,9,2,20.05280512,3,8
32461,27,124,1-27-2023-124-04,4,1,1,13,35,15,3,2,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,2,11,19,14,2,1,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,3,12,19,5,1,1,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,4,13,19,3,1,1,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,5,21,20,8,2,1,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,6,21,19,14,2,1,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,7,22,19,4,1,1,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,8,23,9,5,1,3,67.75147542,3,8
32461,27,124,1-27-2023-124-04,4,1,9,11,8,4,1,3,67.75147542,3,8
32473,23,97,1-23-2023-097-06,6,1,1,23,18,999,2,3,958.1472033,5,8
32491,18,107,1-18-2023-107-06,6,1,1,13,22,10,2,1,231.1762511,6,8
32491,18,107,1-18-2023-107-06,6,1,2,12,22,6,1,1,231.1762511,6,8
32491,18,107,1-18-2023-107-06,6,1,3,11,22,3,1,1,231.1762511,6,8
32491,18,107,1-18-2023-107-06,6,1,4,98,13,7,1,3,231.1762511,6,8
32491,18,107,1-18-2023-107-06,6,1,5,98,19,4,1,1,231.1762511,6,8
32500,12,121,1-12-2023-121-07,7,2,1,23,16,4,1,3,743.8803261,9,8
32501,12,122,1-12-2023-122-09,9,1,1,11,22,15,3,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,2,12,22,20,3,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,3,13,22,10,2,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,4,11,19,30,4,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,5,12,19,20,3,1,550.6910394,9,8
32194,13,134,1-13-2023-134-01,1,1,5,12,35,999,5,3,92.45403532,7,8
32194,13,134,1-13-2023-134-01,1,1,6,11,35,999,2,3,92.45403532,7,8
32194,13,134,1-13-2023-134-01,1,1,1,13,34,999,5,3,92.45403532,7,8
32194,13,134,1-13-2023-134-01,1,1,2,12,34,999,5,3,92.45403532,7,8
32195,13,135,1-13-2023-135-02,2,1,4,23,8,9,2,3,28.70592218,7,8
32195,13,135,1-13-2023-135-02,2,1,5,13,12,999,1,3,28.70592218,7,8
32195,13,135,1-13-2023-135-02,2,1,6,13,29,999,1,3,28.70592218,7,8
32195,13,135,1-13-2023-135-02,2,1,7,13,7,999,2,3,28.70592218,7,8
32195,13,135,1-13-2023-135-02,2,1,1,13,15,37,4,3,28.70592218,7,8
32195,13,135,1-13-2023-135-02,2,1,2,13,6,19,3,3,28.70592218,7,8
32195,13,135,1-13-2023-135-02,2,1,3,23,15,16,3,3,28.70592218,7,8
32201,76,110,1-76-2023-110-05,5,2,1,11,24,11,2,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,2,2,11,2,999,2,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,2,3,12,21,10,2,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,2,4,13,21,11,2,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,2,5,13,24,43,4,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,2,6,11,5,999,3,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,1,1,11,5,15,3,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,1,2,11,2,4,1,2,20.73978914,3,8
32201,76,110,1-76-2023-110-05,5,1,3,11,12,999,1,3,20.73978914,3,8
32204,16,120,1-16-2023-120-01,1,1,5,12,19,6,1,1,64.82283567,5,8
32204,16,120,1-16-2023-120-01,1,1,6,13,19,6,1,1,64.82283567,5,8
32204,16,120,1-16-2023-120-01,1,1,7,11,7,17,3,3,64.82283567,5,8
32204,16,120,1-16-2023-120-01,1,1,1,11,22,8,2,1,64.82283567,5,8
32204,16,120,1-16-2023-120-01,1,1,2,12,22,15,3,1,64.82283567,5,8
32204,16,120,1-16-2023-120-01,1,1,3,13,21,18,3,1,64.82283567,5,8
32501,12,122,1-12-2023-122-09,9,1,6,13,19,15,3,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,13,11,8,40,4,3,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,14,21,14,50,5,3,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,15,11,24,999,9,3,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,16,23,20,999,3,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,17,11,35,999,4,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,7,21,19,50,5,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,8,22,19,40,4,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,9,23,19,30,4,1,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,10,11,7,30,4,3,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,11,11,20,30,4,3,550.6910394,9,8
32501,12,122,1-12-2023-122-09,9,1,12,21,20,999,4,1,550.6910394,9,8
32513,20,122,1-20-2023-122-06,6,1,1,99,99,999,9,9,401.129169,11,8
32520,14,91,1-14-2023-091-03,3,1,1,12,35,999,9,2,2209.701125,8,8
32520,14,91,1-14-2023-091-03,3,1,2,13,35,999,9,2,2209.701125,8,8
32520,14,91,1-14-2023-091-03,3,1,3,11,21,999,9,2,2209.701125,8,8
32520,14,91,1-14-2023-091-03,3,1,4,12,21,999,9,2,2209.701125,8,8
32520,14,91,1-14-2023-091-03,3,1,5,13,21,999,9,2,2209.701125,8,8
32524,13,146,1-13-2023-146-01,1,1,3,23,13,999,1,3,33.82765014,7,8
32524,13,146,1-13-2023-146-01,1,1,1,13,8,8,2,3,33.82765014,7,8
32524,13,146,1-13-2023-146-01,1,1,2,13,18,999,2,3,33.82765014,7,8
32554,26,134,1-26-2023-134-08,8,1,1,11,21,10,2,2,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,9,88,96,999,8,8,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,3,13,18,999,3,3,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,4,23,18,999,3,3,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,5,13,6,999,3,3,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,6,23,6,999,3,3,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,7,13,12,999,2,3,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,8,23,24,999,2,2,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,1,2,12,21,12,2,2,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,1,3,13,21,10,2,2,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,1,4,11,33,8,2,2,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,1,5,13,33,8,2,2,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,1,13,8,999,3,3,262.8626365,10,8
32554,26,134,1-26-2023-134-08,8,2,2,23,8,999,3,3,262.8626365,10,8
32560,21,117,1-21-2023-117-02,2,1,17,11,19,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,18,12,19,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,19,13,19,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,20,23,19,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,21,22,19,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,11,23,9,999,1,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,12,13,20,999,1,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,13,23,20,999,1,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,14,21,30,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,15,22,30,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,16,23,30,999,1,1,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,5,12,32,999,1,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,6,13,7,999,9,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,7,23,15,999,2,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,8,23,29,999,1,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,9,22,29,999,1,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,10,21,29,999,1,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,1,13,14,20,3,3,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,2,13,4,999,3,2,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,3,12,3,999,2,2,58.86931901,11,8
32560,21,117,1-21-2023-117-02,2,1,4,12,29,999,1,3,58.86931901,11,8
32564,28,112,1-28-2023-112-09,9,1,6,12,22,14,2,1,47.6282045,3,8
32564,28,112,1-28-2023-112-09,9,1,7,13,19,6,1,1,47.6282045,3,8
32564,28,112,1-28-2023-112-09,9,1,8,13,22,6,1,1,47.6282045,3,8
32564,28,112,1-28-2023-112-09,9,1,1,11,7,5,1,1,47.6282045,3,8
32564,28,112,1-28-2023-112-09,9,1,2,11,20,5,1,1,47.6282045,3,8
32564,28,112,1-28-2023-112-09,9,1,3,11,19,10,2,1,47.6282045,3,8
32564,28,112,1-28-2023-112-09,9,1,4,11,22,8,2,1,47.6282045,3,8
32564,28,112,1-28-2023-112-09,9,1,5,12,19,14,2,1,47.6282045,3,8
32579,59,157,1-59-2023-157-09,9,1,14,23,9,999,4,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,15,22,9,999,3,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,16,88,96,999,8,8,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,8,12,19,999,4,1,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,9,13,18,999,4,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,10,12,18,999,3,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,11,13,24,999,4,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,12,13,6,999,4,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,13,12,6,999,3,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,2,12,20,999,3,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,3,13,7,999,4,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,4,12,7,999,2,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,5,13,8,999,4,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,6,12,8,999,2,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,7,13,19,999,4,3,112.4602772,6,8
32579,59,157,1-59-2023-157-09,9,1,1,13,20,999,4,3,112.4602772,6,8
32583,18,110,1-18-2023-110-03,3,2,1,99,99,999,9,9,144.2226407,6,8
32586,54,101,1-54-2023-101-06,6,1,4,13,6,7,1,1,233.8849197,9,8
32586,54,101,1-54-2023-101-06,6,1,1,11,5,999,9,1,233.8849197,9,8
32586,54,101,1-54-2023-101-06,6,1,2,13,5,999,9,1,233.8849197,9,8
32586,54,101,1-54-2023-101-06,6,1,3,13,4,6,1,3,233.8849197,9,8
32589,54,104,1-54-2023-104-03,3,1,1,11,16,999,9,3,129.9078908,9,8
32590,48,120,1-48-2023-120-01,1,2,1,21,24,39,4,2,103.8660263,12,8
32590,48,120,1-48-2023-120-01,1,2,2,11,35,999,6,2,103.8660263,12,8
32590,48,120,1-48-2023-120-01,1,2,3,12,35,999,6,2,103.8660263,12,8
32596,33,90,1-33-2023-090-02,2,1,1,23,24,999,2,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,2,22,24,999,2,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,3,21,24,999,1,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,4,23,25,999,3,2,36.67815195,12,8
32204,16,120,1-16-2023-120-01,1,1,4,11,19,3,1,1,64.82283567,5,8
32205,16,121,1-16-2023-121-06,6,1,1,13,15,13,2,3,973.1974806,5,8
32205,16,121,1-16-2023-121-06,6,1,2,13,12,17,3,3,973.1974806,5,8
32205,16,121,1-16-2023-121-06,6,1,3,12,3,2,0,1,973.1974806,5,8
32208,32,174,1-32-2023-174-01,1,1,1,11,21,7,1,2,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,2,12,21,7,1,2,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,3,13,21,7,1,2,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,10,23,9,999,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,11,21,9,999,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,12,23,30,999,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,13,23,25,999,1,3,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,14,22,19,999,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,15,23,16,999,1,3,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,4,11,19,7,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,5,23,19,32,4,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,6,21,19,7,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,7,13,19,5,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,8,21,23,999,1,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,9,23,23,999,1,1,64.05542215,7,8
32212,73,162,1-73-2023-162-03,3,1,9,23,19,999,1,1,32.73765798,3,8
32212,73,162,1-73-2023-162-03,3,1,3,11,22,8,2,1,32.73765798,3,8
32596,33,90,1-33-2023-090-02,2,1,5,22,25,999,3,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,6,21,25,999,2,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,7,21,34,15,3,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,8,22,34,18,3,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,9,23,34,999,3,2,36.67815195,12,8
32596,33,90,1-33-2023-090-02,2,1,10,23,15,999,9,3,36.67815195,12,8
32600,66,101,1-66-2023-101-09,9,1,11,11,20,4,1,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,12,13,7,2,0,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,13,13,20,2,0,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,5,12,22,6,1,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,6,13,22,5,1,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,7,11,19,8,2,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,8,12,19,7,1,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,9,13,19,6,1,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,10,11,7,6,1,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,1,11,21,8,2,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,2,12,21,8,2,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,3,13,21,4,1,1,136.4050365,6,8
32600,66,101,1-66-2023-101-09,9,1,4,11,22,6,1,1,136.4050365,6,8
32603,12,125,1-12-2023-125-04,4,2,1,21,14,5,1,3,910.115256,9,8
32609,20,124,1-20-2023-124-01,1,1,1,11,5,54,5,2,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,2,11,2,21,3,2,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,3,12,3,21,3,2,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,4,13,5,9,2,2,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,5,11,22,6,1,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,6,12,22,11,2,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,13,12,19,999,2,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,14,23,30,999,1,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,15,22,30,999,1,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,16,22,19,999,1,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,17,13,20,999,1,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,7,13,22,16,3,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,8,23,31,7,1,2,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,9,22,31,9,2,2,26.85110982,11,8
32212,73,162,1-73-2023-162-03,3,1,4,11,19,999,1,1,32.73765798,3,8
32212,73,162,1-73-2023-162-03,3,1,5,12,19,999,3,1,32.73765798,3,8
32212,73,162,1-73-2023-162-03,3,1,6,13,19,999,4,1,32.73765798,3,8
32212,73,162,1-73-2023-162-03,3,1,7,21,19,999,1,1,32.73765798,3,8
32212,73,162,1-73-2023-162-03,3,1,8,22,19,999,1,1,32.73765798,3,8
32212,73,162,1-73-2023-162-03,3,1,1,13,22,38,4,2,32.73765798,3,8
32212,73,162,1-73-2023-162-03,3,1,2,12,22,18,3,1,32.73765798,3,8
32222,27,116,1-27-2023-116-03,3,1,1,98,31,7,1,2,21.4708455,3,8
32222,27,116,1-27-2023-116-03,3,1,2,98,32,7,1,3,21.4708455,3,8
32224,28,101,1-28-2023-101-03,3,1,3,13,21,999,1,1,60.00667134,3,8
32224,28,101,1-28-2023-101-03,3,1,1,11,21,999,1,1,60.00667134,3,8
32224,28,101,1-28-2023-101-03,3,1,2,12,21,999,1,1,60.00667134,3,8
32234,21,114,1-21-2023-114-01,1,2,1,13,7,4,1,3,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,2,13,22,5,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,3,12,22,3,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,4,11,22,3,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,11,13,8,4,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,12,23,9,4,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,13,23,19,4,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,14,13,16,12,2,3,177.1061628,11,8
32609,20,124,1-20-2023-124-01,1,1,10,21,31,6,1,2,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,11,23,19,11,2,1,26.85110982,11,8
32609,20,124,1-20-2023-124-01,1,1,12,13,19,999,2,1,26.85110982,11,8
32613,10,167,1-10-2023-167-09,9,1,1,11,20,999,9,1,888.2352944,4,8
32616,11,96,1-11-2023-096-07,7,2,1,11,15,999,9,3,9608.33984,8,8
32616,11,96,1-11-2023-096-07,7,2,2,11,12,999,9,3,9608.33984,8,8
32637,32,193,1-32-2023-193-10,10,1,1,23,19,11,2,1,21818.47307,7,8
32640,52,116,1-52-2023-116-02,2,1,3,21,25,8,2,2,24.30476953,12,8
32640,52,116,1-52-2023-116-02,2,1,4,23,9,7,1,2,24.30476953,12,8
32640,52,116,1-52-2023-116-02,2,1,5,21,24,12,2,2,24.30476953,12,8
32640,52,116,1-52-2023-116-02,2,1,6,23,34,999,1,2,24.30476953,12,8
32640,52,116,1-52-2023-116-02,2,1,1,23,25,21,3,2,24.30476953,12,8
32640,52,116,1-52-2023-116-02,2,1,2,22,25,16,3,2,24.30476953,12,8
32670,76,128,1-76-2023-128-06,6,2,1,98,31,999,9,2,28.88961804,3,8
32680,23,104,1-23-2023-104-01,1,1,6,11,12,999,2,3,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,7,11,18,999,2,3,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,8,11,34,999,2,2,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,9,13,4,999,1,2,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,10,88,96,999,8,8,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,1,12,3,17,3,2,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,2,11,6,29,3,3,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,3,11,1,37,4,2,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,4,11,7,41,4,2,58.2037301,5,8
32680,23,104,1-23-2023-104-01,1,1,5,11,5,57,5,2,58.2037301,5,8
32690,59,160,1-59-2023-160-01,1,2,5,11,6,999,3,3,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,6,11,18,999,3,3,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,7,11,2,999,1,3,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,8,11,29,999,2,3,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,9,88,96,999,8,8,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,1,1,99,99,999,9,9,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,1,11,7,999,2,3,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,2,11,20,999,1,1,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,3,12,19,999,3,1,48.2239268,6,8
32690,59,160,1-59-2023-160-01,1,2,4,11,5,999,1,2,48.2239268,6,8
32696,18,115,1-18-2023-115-01,1,1,6,13,24,8,2,2,44.11670831,6,8
32696,18,115,1-18-2023-115-01,1,1,7,11,24,999,2,2,44.11670831,6,8
32696,18,115,1-18-2023-115-01,1,1,8,22,25,999,2,2,44.11670831,6,8
32696,18,115,1-18-2023-115-01,1,1,1,11,1,2,0,2,44.11670831,6,8
32696,18,115,1-18-2023-115-01,1,1,2,11,2,3,1,2,44.11670831,6,8
32696,18,115,1-18-2023-115-01,1,1,3,12,3,6,1,2,44.11670831,6,8
32696,18,115,1-18-2023-115-01,1,1,4,13,4,4,1,2,44.11670831,6,8
32696,18,115,1-18-2023-115-01,1,1,5,13,5,8,2,2,44.11670831,6,8
32699,48,122,1-48-2023-122-08,8,1,1,11,5,24,3,2,90.36363016,12,8
32699,48,122,1-48-2023-122-08,8,1,2,11,6,999,1,2,90.36363016,12,8
32702,10,170,1-10-2023-170-08,8,1,11,11,35,999,4,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,12,12,35,999,4,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,13,21,35,999,4,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,5,13,24,999,3,2,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,6,13,8,999,3,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,7,13,21,999,5,1,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,8,12,21,999,5,1,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,9,11,21,999,3,1,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,10,11,23,999,4,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,1,11,8,999,4,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,2,11,17,999,4,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,3,11,24,999,9,3,329.1254955,4,8
32702,10,170,1-10-2023-170-08,8,1,4,21,18,999,9,3,329.1254955,4,8
32706,19,126,1-19-2023-126-05,5,2,1,13,8,12,2,3,77.23704541,9,8
32706,19,126,1-19-2023-126-05,5,2,2,13,17,18,3,3,77.23704541,9,8
32706,19,126,1-19-2023-126-05,5,2,3,13,24,9,2,3,77.23704541,9,8
32706,19,126,1-19-2023-126-05,5,2,4,23,15,20,3,3,77.23704541,9,8
32706,19,126,1-19-2023-126-05,5,2,5,13,6,999,1,3,77.23704541,9,8
32706,19,126,1-19-2023-126-05,5,2,6,23,6,999,1,3,77.23704541,9,8
32710,21,123,1-21-2023-123-08,8,1,6,11,7,999,1,3,334.3762824,11,8
32710,21,123,1-21-2023-123-08,8,1,7,13,6,999,1,3,334.3762824,11,8
32710,21,123,1-21-2023-123-08,8,1,1,13,16,999,3,3,334.3762824,11,8
32710,21,123,1-21-2023-123-08,8,1,2,21,25,999,1,2,334.3762824,11,8
32710,21,123,1-21-2023-123-08,8,1,3,22,25,999,1,3,334.3762824,11,8
32710,21,123,1-21-2023-123-08,8,1,4,23,25,999,0,2,334.3762824,11,8
32710,21,123,1-21-2023-123-08,8,1,5,23,9,999,1,3,334.3762824,11,8
32713,66,104,1-66-2023-104-10,10,1,1,11,5,3,1,2,505.3520584,6,8
32726,20,129,1-20-2023-129-06,6,1,1,99,99,999,9,9,514.3361144,11,8
32730,11,99,1-11-2023-099-05,5,2,1,13,5,999,9,2,110.0137519,8,8
32730,11,99,1-11-2023-099-05,5,2,2,13,15,999,9,2,110.0137519,8,8
32730,11,99,1-11-2023-099-05,5,2,3,13,6,999,9,3,110.0137519,8,8
32733,16,136,1-16-2023-136-04,4,2,1,23,25,14,2,2,2775.853381,5,8
32736,76,129,1-76-2023-129-08,8,1,8,11,19,13,2,1,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,9,12,19,5,1,1,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,2,12,21,37,4,2,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,3,11,21,34,4,2,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,4,12,22,8,2,1,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,5,11,22,18,3,1,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,6,11,7,38,4,3,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,7,11,20,8,2,1,52.96230444,3,8
32736,76,129,1-76-2023-129-08,8,1,1,13,21,38,4,2,52.96230444,3,8
32234,21,114,1-21-2023-114-01,1,2,5,11,21,10,2,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,6,12,21,4,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,7,13,21,12,2,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,8,11,7,4,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,9,13,19,5,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,10,13,20,5,1,1,177.1061628,11,8
32241,26,124,1-26-2023-124-03,3,1,2,23,8,6,1,3,400.4454027,10,8
32241,26,124,1-26-2023-124-03,3,1,3,23,15,7,1,3,400.4454027,10,8
