CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
6217,30,4,1-30-2017-004-04,4,1,1,2,1st Prior Event,1,4774,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,759.796183904248,10,2
6217,30,4,1-30-2017-004-04,4,1,1,1,Most Recent Event,1,4774,0,7,9997.0000,1,9997.0000,-11.2700,128.0000,997.0000,9997.0000,759.796183904248,10,2
6269,19,14,1-19-2017-014-09,9,1,1,1,Most Recent Frontal/Rear Event,2,999998,0,7,9997.0000,1,9997.0000,-5.6350,9997.0000,997.0000,9997.0000,933.155909690232,9,2
6269,19,14,1-19-2017-014-09,9,1,1,3,Prior Frontal/Rear Event,1,999998,0,7,9997.0000,0,9997.0000,-27.5310,9997.0000,997.0000,9997.0000,933.155909690232,9,2
6277,30,10,1-30-2017-010-03,3,2,1,1,3rd Prior Event,1,580,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,195.270340619457,10,2
6277,30,10,1-30-2017-010-03,3,2,1,6,2nd Prior Event,1,580,0,7,9997.0000,1,9997.0000,-19.3200,156.0000,997.0000,9997.0000,195.270340619457,10,2
6225,23,7,1-23-2017-007-07,7,2,1,1,Most Recent Frontal/Rear Event,1,999998,0,7,9997.0000,1,9997.0000,-9.9820,9997.0000,997.0000,9997.0000,440.593541020037,5,2
6137,33,1,1-33-2017-001-05,5,1,1,1,Non-Deployment,1,16282,0,7,9997.0000,1,170.0000,997.0000,9997.0000,997.0000,9997.0000,74.8644900335331,12,2
6241,31,4,1-31-2017-004-06,6,1,1,1,Event 1,3,13179,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,374.469255445773,6,2
6241,31,4,1-31-2017-004-06,6,1,1,2,Event 2,2,13179,0,1,0.7000,1,220.0000,-1.6100,220.0000,9.6600,220.0000,374.469255445773,6,2
6257,22,10,1-22-2017-010-06,6,1,1,1,First Record,1,12406,0,1,9997.0000,1,9997.0000,-3.7996,300.0000,-8.6457,66.0000,94.797052813258,12,2
6257,22,10,1-22-2017-010-06,6,2,1,1,Most Recent Event,1,7088,0,7,9997.0000,1,9997.0000,-7.2450,89.0000,997.0000,9997.0000,94.797052813258,12,2
6277,30,10,1-30-2017-010-03,3,1,1,1,First Record,1,3576,0,1,9997.0000,1,9997.0000,-27.0480,100.0000,997.0000,9997.0000,195.270340619457,10,2
6265,19,12,1-19-2017-012-07,7,2,1,1,Non-Deployment,1,21915,0,7,9997.0000,1,150.0000,997.0000,9997.0000,997.0000,9997.0000,550.08296943677,9,2
6255,22,8,1-22-2017-008-07,7,1,1,1,Most Recent Event,1,13640,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,178.517289524824,12,2
6258,18,4,1-18-2017-004-10,10,1,1,1,Non-Deployment,1,11969,0,7,9997.0000,1,167.5000,-10.4328,167.5000,997.0000,9997.0000,4851.78412070462,6,2
6214,18,3,1-18-2017-003-10,10,1,1,1,Non-Deployment,1,21836,0,7,9997.0000,1,290.0000,997.0000,9997.0000,997.0000,9997.0000,4594.56953046122,6,2
6252,13,7,1-13-2017-007-02,2,2,1,3,Event Record 3,1,6223,0,3,9997.0000,1,9997.0000,-24.1500,282.0000,-3.2200,204.0000,62.5018868257869,7,2
6174,16,4,1-16-2017-004-02,2,1,1,2,1st Prior Event,1,3578,0,7,9997.0000,1,9997.0000,-18.1930,158.5000,997.0000,9997.0000,40.0150623120713,5,2
6174,16,4,1-16-2017-004-02,2,1,1,3,2nd Prior Event,1,3578,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,40.0150623120713,5,2
6174,16,4,1-16-2017-004-02,2,1,1,1,Most Recent Event,1,3578,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,40.0150623120713,5,2
6174,16,4,1-16-2017-004-02,2,2,1,1,Non-Deployment,1,19180,0,7,9997.0000,1,150.0000,997.0000,9997.0000,997.0000,9997.0000,40.0150623120713,5,2
6270,19,15,1-19-2017-015-06,6,2,1,1,Non-Deployment,1,14967,0,7,9997.0000,1,170.0000,997.0000,9997.0000,997.0000,9997.0000,169.155252521446,9,2
6251,13,6,1-13-2017-006-03,3,1,1,1,Event Record 1,1,131,0,1,9997.0000,1,300.0000,-41.8600,300.0000,-9.6600,152.5000,803.970471884634,7,2
6251,13,6,1-13-2017-006-03,3,1,1,2,Event Record 2,2,131,1,2,2.6000,1,255.0000,16.1000,255.0000,-1.6100,57.5000,803.970471884634,7,2
6297,28,5,1-28-2017-005-08,8,1,1,1,Most Recent Frontal/Rear Event,2,999998,0,7,9997.0000,1,9997.0000,-26.5650,9997.0000,997.0000,9997.0000,822.528288874043,3,2
6300,24,10,1-24-2017-010-06,6,1,1,1,Deployment,1,9522,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,757.583679969649,1,2
6304,16,10,1-16-2017-010-02,2,1,1,1,Event Record 1,1,5922,0,1,9997.0000,1,130.0000,-5.9570,297.5000,14.0070,120.0000,61.0428434944616,5,2
6293,14,6,1-14-2017-006-02,2,2,1,2,Event Record 2,1,5209,0,2,9997.0000,1,9997.0000,22.5400,166.0000,1.6100,76.0000,377.192049330049,8,2
6310,19,17,1-19-2017-017-02,2,2,1,1,Record 1,1,628,0,1,9997.0000,1,140.0000,22.0570,140.0000,0.9660,50.0000,102.089013427492,9,2
6279,26,3,1-26-2017-003-02,2,2,1,1,Event Record 1,1,7462,0,1,9997.0000,1,120.0000,49.9100,120.0000,-3.2200,97.5000,217.327752687266,10,2
6185,12,2,1-12-2017-002-06,6,1,1,1,Deployment,3,20379,0,7,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,6809.55000197747,9,2
6303,16,9,1-16-2017-009-05,5,1,1,2,Event 2,1,931,0,1,9997.0000,1,140.0000,-40.2500,140.0000,-9.6600,140.0000,141.919999800106,5,2
6314,18,6,1-18-2017-006-10,10,2,1,1,Non-Deployment,1,30207,0,7,9997.0000,1,0.0000,-0.1288,0.0000,997.0000,9997.0000,9018.03222861973,6,2
6293,14,6,1-14-2017-006-02,2,1,1,3,Event 3,1,11377,0,2,9997.0000,1,150.0000,-22.5400,150.0000,0.0000,150.0000,377.192049330049,8,2
6293,14,6,1-14-2017-006-02,2,2,1,3,Event Record 3,2,5209,1,3,0.3800,1,9997.0000,-17.7100,138.0000,1.6100,92.0000,377.192049330049,8,2
6312,19,18,1-19-2017-018-03,3,2,1,1,Event Record 1,1,12396,0,1,9997.0000,1,9997.0000,-25.7600,102.0000,1.6100,110.0000,252.846410865255,9,2
6268,15,5,1-15-2017-005-03,3,2,1,1,"Record 1, Most Recent",1,1809,0,1,0.0000,1,70.0000,-1.9320,92.0000,-6.9230,70.0000,293.700500240111,1,2
6313,21,5,1-21-2017-005-03,3,1,1,2,Second Record,1,14908,0,2,9997.0000,1,9997.0000,-32.2805,261.0000,-8.4203,298.0000,777.203075524324,11,2
6299,24,9,1-24-2017-009-10,10,1,1,1,Most Recent Event,1,1086,0,1,0.0000,1,9997.0000,-5.9570,192.0000,-14.0070,104.0000,7823.5854633871,1,2
6085,30,1,1-30-2017-001-03,3,1,1,1,Most Recent Frontal/Rear Event,1,999998,0,7,9997.0000,1,9997.0000,-3.0590,9997.0000,997.0000,9997.0000,73.2399735499352,10,2
6113,29,1,1-29-2017-001-03,3,2,1,1,Non-Deployment,1,8687,0,7,9997.0000,1,0.0000,0.0000,0.0000,997.0000,9997.0000,264.060880443883,2,2
6232,32,6,1-32-2017-006-04,4,1,1,3,Record 3,1,229,0,1,0.0000,1,300.0000,-46.0000,297.5000,-2.0000,85.0000,2047.48443634482,7,2
6305,32,9,1-32-2017-009-01,1,1,1,2,System Status At Deployment #2,1,11399,1,7,8888.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,360.855240138265,7,2
6157,30,3,1-30-2017-003-04,4,1,1,2,1st Prior Event,1,6485,0,7,9997.0000,1,9997.0000,-12.7190,130.5000,997.0000,9997.0000,776.878031446285,10,2
6157,30,3,1-30-2017-003-04,4,1,1,1,Most Recent Event,1,6485,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,776.878031446285,10,2
6157,30,3,1-30-2017-003-04,4,1,1,3,2nd Prior Event,1,6485,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,776.878031446285,10,2
6367,12,7,1-12-2017-007-04,4,1,1,1,Most Recent Event,1,115,0,7,9997.0000,1,9997.0000,-8.3720,137.0000,997.0000,9997.0000,1021.86144489025,9,2
6345,23,9,1-23-2017-009-03,3,1,1,1,Event Record 1,1,2482,0,1,9997.0000,1,9997.0000,-43.4700,132.0000,8.0500,106.0000,187.820886282507,5,2
6350,16,12,1-16-2017-012-07,7,1,1,2,Event 2,1,12718,0,1,655.3300,1,120.0000,-17.7100,120.0000,6.4400,120.0000,1097.7992303142,5,2
6273,20,7,1-20-2017-007-03,3,2,1,1,Non-Deployment,2,16325,0,7,9997.0000,1,100.0000,997.0000,9997.0000,997.0000,9997.0000,222.029212725436,11,2
6206,20,3,1-20-2017-003-02,2,1,1,2,Event Record 2,3,5406,0,2,0.3000,1,180.0000,-1.6100,157.5000,-1.6100,185.0000,39.0673380453663,11,2
6342,24,12,1-24-2017-012-03,3,1,1,1,Record 1,1,1743,0,1,9997.0000,1,98.0000,-8.0500,128.0000,18.9980,98.0000,153.326904137304,1,2
6343,28,6,1-28-2017-006-03,3,2,1,1,Event Record 1,1,5195,0,1,9997.0000,1,9997.0000,11.2700,136.0000,0.0000,126.0000,341.026316061788,3,2
6362,19,19,1-19-2017-019-06,6,1,1,2,Event 2,1,8906,0,1,655.3300,1,140.0000,-28.9800,140.0000,9.6600,140.0000,417.704209858924,9,2
6364,18,7,1-18-2017-007-02,2,1,1,1,Event Record 1,1,2972,0,1,9997.0000,1,9997.0000,-24.1500,212.0000,-3.2200,210.0000,124.559546533485,6,2
6340,14,7,1-14-2017-007-08,8,2,1,1,Non-Deployment,2,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1502.31800595479,8,2
6354,21,6,1-21-2017-006-04,4,1,1,1,Most Recent Event,1,5437,0,1,9995.0000,1,9997.0000,-19.9640,144.0000,5.9570,102.0000,1145.92166113939,11,2
6350,16,12,1-16-2017-012-07,7,2,1,3,2nd Prior Event,1,999998,0,7,9997.0000,1,9997.0000,-15.4560,9997.0000,997.0000,9997.0000,1097.7992303142,5,2
6350,16,12,1-16-2017-012-07,7,2,1,2,1st Prior Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1097.7992303142,5,2
6350,16,12,1-16-2017-012-07,7,2,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1097.7992303142,5,2
6349,16,11,1-16-2017-011-02,2,2,1,1,First Record,1,3793,0,1,9997.0000,1,9997.0000,-42.0210,210.0000,997.0000,9997.0000,23.5476598737852,5,2
6324,33,8,1-33-2017-008-03,3,2,1,1,Most Recent Event,1,1403,0,7,9997.0000,1,9997.0000,-33.3270,190.0000,997.0000,9997.0000,162.186708167943,12,2
6363,19,20,1-19-2017-020-04,4,2,1,1,Event Record 1,1,1670,0,1,9997.0000,1,9997.0000,12.8800,77.5000,-1.6100,52.5000,1320.59535121042,9,2
6398,31,6,1-31-2017-006-07,7,2,1,1,Most Recent Event,1,6932,0,1,0.0000,1,9997.0000,-9.0160,138.0000,-6.1180,62.0000,1609.39441873419,6,2
6395,19,22,1-19-2017-022-02,2,1,1,1,Event Record 1,1,5706,0,1,9997.0000,1,9997.0000,11.2700,114.0000,-17.7100,94.0000,231.027812744659,9,2
6392,32,13,1-32-2017-013-01,1,1,1,1,Non-Deployment,1,25755,0,7,9997.0000,1,362.5000,-27.3378,362.5000,997.0000,9997.0000,473.930148358357,7,2
6390,24,14,1-24-2017-014-01,1,2,1,2,1st Prior Event,1,999998,0,7,9997.0000,1,9997.0000,-104.1670,9997.0000,997.0000,9997.0000,176.182961823483,1,2
6390,24,14,1-24-2017-014-01,1,2,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,176.182961823483,1,2
6396,12,8,1-12-2017-008-03,3,1,1,1,Event Record 1,1,1938,0,1,9997.0000,1,9997.0000,-22.5400,300.0000,-8.0500,80.0000,1095.44977438854,9,2
6382,28,7,1-28-2017-007-03,3,1,1,1,Non-Deployment,1,21370,0,7,9997.0000,1,140.0000,997.0000,9997.0000,997.0000,9997.0000,302.814064043019,3,2
6316,13,10,1-13-2017-010-01,1,1,2,2,Deployment #2,1,19024,1,7,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,333.15253105404,7,2
6316,13,10,1-13-2017-010-01,1,1,2,1,Deployment,1,19025,0,7,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,333.15253105404,7,2
6394,19,21,1-19-2017-021-03,3,1,1,1,First Record,1,10988,0,1,9997.0000,1,9997.0000,-4.5080,281.0000,-22.4756,149.0000,2777.33927092249,9,2
6394,19,21,1-19-2017-021-03,3,2,1,1,Deployment,1,19517,0,7,9997.0000,7,107.5000,-14.6671,107.5000,997.0000,9997.0000,2777.33927092249,9,2
6397,29,5,1-29-2017-005-03,3,3,1,1,Most Recent Frontal/Rear Event,2,999998,0,7,9997.0000,1,9997.0000,14.1680,9997.0000,997.0000,9997.0000,778.699463795887,2,2
6397,29,5,1-29-2017-005-03,3,1,1,1,"Record 1, Most Recent",1,1116,0,1,0.0000,1,9997.0000,-19.0000,132.5000,1.0000,115.0000,778.699463795887,2,2
6209,15,2,1-15-2017-002-02,2,1,1,1,Event Record 1,2,7728,0,1,9997.0000,1,9997.0000,-66.0100,275.0000,3.2200,145.0000,34.0144855376558,1,2
6409,13,13,1-13-2017-013-05,5,1,1,4,3rd Prior Event,1,999998,7,7,9997.0000,1,9997.0000,-15.7780,177.0000,997.0000,9997.0000,262.308352012858,7,2
6409,13,13,1-13-2017-013-05,5,1,1,3,2nd Prior Event,1,6383,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,262.308352012858,7,2
6418,26,7,1-26-2017-007-06,6,1,1,1,Most Recent Event,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2711.20999557033,10,2
6382,28,7,1-28-2017-007-03,3,2,1,1,First Record,1,7357,0,1,9997.0000,1,9997.0000,-27.3539,196.0000,9.6439,144.0000,302.814064043019,3,2
6222,14,4,1-14-2017-004-10,10,1,1,1,Non-Deployment,1,33703,0,7,9997.0000,1,130.0000,997.0000,9997.0000,997.0000,9997.0000,5496.44877828333,8,2
6179,13,4,1-13-2017-004-03,3,2,1,1,Event Record 1,2,4216,0,1,9997.0000,1,9997.0000,6.4400,66.0000,0.0000,242.0000,1311.02538454043,7,2
6435,24,16,1-24-2017-016-03,3,2,1,1,First Record,1,6469,0,1,9997.0000,1,9997.0000,-22.2985,300.0000,-53.2749,158.0000,427.577486399433,1,2
6435,24,16,1-24-2017-016-03,3,2,1,2,Second Record,2,6469,0,2,2.8000,1,9997.0000,-1.9964,238.0000,4.4758,300.0000,427.577486399433,1,2
6432,16,15,1-16-2017-015-07,7,1,1,1,First Record,1,8601,0,1,9997.0000,1,9997.0000,-12.9122,80.0000,-0.3703,250.0000,734.998719461866,5,2
6459,29,7,1-29-2017-007-04,4,1,1,1,Most Recent Event,1,4137,0,7,9997.0000,1,9997.0000,-8.2110,61.5000,997.0000,9997.0000,931.467185893316,2,2
6425,23,13,1-23-2017-013-03,3,1,1,1,First Record,1,10181,0,1,9997.0000,1,9997.0000,10.3684,100.0000,-3.4776,300.0000,85.0315432743198,5,2
6459,29,7,1-29-2017-007-04,4,2,1,1,Event Record 1,1,7338,0,1,9997.0000,1,20.0000,-1.6100,47.5000,-1.6100,20.0000,931.467185893316,2,2
6452,33,15,1-33-2017-015-03,3,1,1,1,Event Record 1,1,8830,0,1,9997.0000,1,9997.0000,-19.3200,144.0000,0.0000,0.0000,138.480705828584,12,2
6431,32,16,1-32-2017-016-07,7,2,1,1,Event Record 1,1,2241,0,1,9997.0000,1,9997.0000,14.4900,260.0000,1.6100,50.0000,4484.46946452231,7,2
6457,26,9,1-26-2017-009-09,9,1,1,1,Non-Deployment,1,21117,0,7,9997.0000,7,17.5000,-0.5313,17.5000,997.0000,9997.0000,1739.3713528073,10,2
6448,22,18,1-22-2017-018-06,6,1,1,1,Most Recent Event,1,13888,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,156.071189007572,12,2
6252,13,7,1-13-2017-007-02,2,2,1,1,Event Record 1,2,6223,0,4,9997.0000,1,9997.0000,24.1500,280.0000,12.8800,262.0000,62.5018868257869,7,2
6211,18,2,1-18-2017-002-04,4,2,1,1,Event Record 1,1,890,0,1,9997.0000,1,130.0000,-9.9820,130.0000,-1.9320,120.0000,559.497086859663,6,2
6314,18,6,1-18-2017-006-10,10,1,1,1,Non-Deployment,1,15971,0,7,9997.0000,1,190.0000,997.0000,9997.0000,997.0000,9997.0000,9018.03222861973,6,2
6329,30,12,1-30-2017-012-05,5,2,1,1,Most Recent Frontal/Rear Event,2,999998,0,7,9997.0000,1,9997.0000,-17.2270,9997.0000,997.0000,9997.0000,127.907972387975,10,2
6329,30,12,1-30-2017-012-05,5,2,1,2,1st Prior Frontal/Rear Event,1,999998,0,7,9997.0000,1,9997.0000,40.7330,9997.0000,997.0000,9997.0000,127.907972387975,10,2
6421,30,18,1-30-2017-018-07,7,1,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1668.60546069685,10,2
6360,33,10,1-33-2017-010-06,6,1,1,1,Most Recent Event,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.116484260283,12,2
6315,13,9,1-13-2017-009-04,4,2,1,1,Event Record 1,1,6086,0,1,9997.0000,1,9997.0000,12.8800,300.0000,-1.6100,105.0000,4954.12389489274,7,2
6405,18,8,1-18-2017-008-07,7,1,1,4,Side Crash,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1457.92941404829,6,2
6405,18,8,1-18-2017-008-07,7,1,1,1,Most Recent Frontal/Rear Event,1,999998,1,7,9997.0000,1,9997.0000,-11.5920,9997.0000,997.0000,9997.0000,1457.92941404829,6,2
6450,18,9,1-18-2017-009-06,6,2,1,1,Event Record 1,1,8243,0,1,9997.0000,1,9997.0000,-25.7600,194.0000,-6.4400,164.0000,257.06934486803,6,2
6259,18,5,1-18-2017-005-09,9,1,1,2,1st Prior Event,1,999998,0,7,9997.0000,1,9997.0000,-9.9820,9997.0000,997.0000,9997.0000,1101.97355497386,6,2
6259,18,5,1-18-2017-005-09,9,1,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1101.97355497386,6,2
6439,19,23,1-19-2017-023-05,5,2,1,1,Most Recent Event,1,19477,0,7,9997.0000,1,9997.0000,22.2180,127.0000,997.0000,9997.0000,89.4645054440963,9,2
6474,24,20,1-24-2017-020-02,2,2,1,1,"Record 1, Most Recent",1,4456,0,1,0.0000,1,9997.0000,-37.0000,300.0000,36.0000,90.0000,112.524080732891,1,2
6259,18,5,1-18-2017-005-09,9,2,1,1,Deployment,1,23425,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1101.97355497386,6,2
6206,20,3,1-20-2017-003-02,2,1,1,1,Event Record 1,1,5406,0,1,9997.0000,1,142.5000,-8.0500,150.0000,6.4400,140.0000,39.0673380453663,11,2
6423,11,3,1-11-2017-003-03,3,1,1,1,First Record,1,1919,0,1,0.0000,1,9997.0000,-12.8156,277.0000,997.0000,9997.0000,2276.03898279806,8,2
6476,28,9,1-28-2017-009-06,6,3,1,1,Most Recent Event,2,6898,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,282.498055025382,3,2
6457,26,9,1-26-2017-009-09,9,2,1,1,Non-Deployment,1,24836,0,7,9997.0000,1,100.0000,-4.8139,100.0000,997.0000,9997.0000,1739.3713528073,10,2
6476,28,9,1-28-2017-009-06,6,1,1,1,First Record,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,282.498055025382,3,2
6487,16,19,1-16-2017-019-07,7,1,1,1,Event Record 1,1,2680,0,1,9997.0000,1,242.5000,-12.0750,242.5000,4.0250,210.0000,2086.5953295507,5,2
6408,13,12,1-13-2017-012-03,3,2,1,1,First Record,1,6547,0,1,9997.0000,1,9997.0000,-14.8442,300.0000,6.1019,105.0000,1539.2195530557,7,2
6267,15,4,1-15-2017-004-09,9,3,1,3,2nd Prior Event,2,999998,0,7,9997.0000,1,9997.0000,-25.4380,9997.0000,997.0000,9997.0000,1694.46620873361,1,2
6267,15,4,1-15-2017-004-09,9,3,1,2,1st Prior Event,2,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1694.46620873361,1,2
6475,12,10,1-12-2017-010-02,2,2,1,1,Event Record 1,1,8641,0,1,9997.0000,1,9997.0000,-11.2700,144.0000,-3.2200,150.0000,564.8233251094,9,2
6475,12,10,1-12-2017-010-02,2,1,1,1,Event Record 1,1,7305,0,1,9997.0000,1,9997.0000,4.8300,46.0000,8.0500,54.0000,564.8233251094,9,2
6455,20,16,1-20-2017-016-06,6,1,1,1,Non-Deployment,2,18628,0,7,9997.0000,1,240.0000,997.0000,9997.0000,997.0000,9997.0000,278.965886520453,11,2
6499,29,8,1-29-2017-008-06,6,1,1,1,Event 1,2,15847,0,1,9997.0000,1,380.0000,-59.5700,380.0000,-1.6100,380.0000,540.088905136712,2,2
6486,16,18,1-16-2017-018-05,5,1,1,3,Side Crash,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,104.057145788765,5,2
6486,16,18,1-16-2017-018-05,5,1,1,1,Most Recent Frontal/Rear Event,1,999998,0,7,9997.0000,1,9997.0000,-57.3160,9997.0000,997.0000,9997.0000,104.057145788765,5,2
6476,28,9,1-28-2017-009-06,6,2,1,2,Event 2,1,11103,0,0,9997.0000,1,120.0000,17.7100,120.0000,0.0000,120.0000,282.498055025382,3,2
6267,15,4,1-15-2017-004-09,9,3,1,1,Most Recent Event,4,999998,0,7,9997.0000,1,9997.0000,-6.1180,9997.0000,997.0000,9997.0000,1694.46620873361,1,2
6500,22,20,1-22-2017-020-09,9,1,1,1,Non-Deployment,1,28076,0,7,9997.0000,7,9997.0000,-6.9230,9997.0000,997.0000,9997.0000,795.828383252832,12,2
6504,18,10,1-18-2017-010-09,9,1,1,1,Non-Deployment,1,25829,0,7,9997.0000,7,187.5000,-6.5366,187.5000,997.0000,9997.0000,2893.1160076217,6,2
6477,14,11,1-14-2017-011-02,2,2,1,2,1st Prior Event,1,5087,0,1,0.0000,1,9997.0000,-6.9230,136.0000,6.9230,70.0000,309.96875591204,8,2
6477,14,11,1-14-2017-011-02,2,2,1,1,Most Recent Event,2,5087,1,2,0.8200,1,9997.0000,-3.0590,48.0000,-14.0070,254.0000,309.96875591204,8,2
6462,14,10,1-14-2017-010-07,7,2,1,1,Event Record 1,1,7290,0,1,9997.0000,1,9997.0000,-25.7600,184.0000,3.2200,64.0000,2445.71364449741,8,2
6485,23,17,1-23-2017-017-04,4,2,1,1,Event Record 1,1,3033,0,1,9997.0000,1,90.0000,-6.4400,87.5000,6.4400,92.5000,625.370841793766,5,2
6505,31,7,1-31-2017-007-04,4,2,1,1,Most Recent Event,1,586,0,1,9995.0000,1,9997.0000,-12.0750,122.0000,-4.0250,50.0000,2792.73572987369,6,2
6493,13,16,1-13-2017-016-04,4,1,1,1,Most Recent Event,2,6257,0,2,0.6300,1,9997.0000,-13.0410,240.0000,10.9480,256.0000,2740.02107410605,7,2
6501,22,21,1-22-2017-021-03,3,1,1,1,Most Recent Event,1,3773,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.459425941152,12,2
6501,22,21,1-22-2017-021-03,3,1,1,2,1st Prior Event,1,3773,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,112.459425941152,12,2
6505,31,7,1-31-2017-007-04,4,1,1,1,Non-Deployment,1,43764,0,7,9997.0000,7,9997.0000,-0.0483,9997.0000,997.0000,9997.0000,2792.73572987369,6,2
6493,13,16,1-13-2017-016-04,4,1,1,2,1st Prior Event,1,6257,0,1,0.0000,1,9997.0000,1.9320,22.0000,22.0570,64.0000,2740.02107410605,7,2
6393,32,14,1-32-2017-014-04,4,1,1,1,Event Record 1,1,2590,0,1,9997.0000,1,9997.0000,-11.2700,300.0000,-8.0500,220.0000,8974.51772059799,7,2
6328,15,6,1-15-2017-006-03,3,1,1,1,Non-Deployment,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,677.248940550443,1,2
6496,26,10,1-26-2017-010-06,6,1,1,1,Event Record 1,1,6512,0,1,9997.0000,1,300.0000,-46.6900,300.0000,-38.6400,105.0000,2568.83600284856,10,2
6532,32,20,1-32-2017-020-07,7,3,1,1,Non-Deployment,1,14313,0,7,9997.0000,1,142.5000,-6.8425,142.5000,997.0000,9997.0000,5536.09702917442,7,2
6525,24,21,1-24-2017-021-03,3,2,1,1,First Record,1,6088,0,1,9997.0000,1,9997.0000,-24.4881,230.0000,13.3791,107.0000,494.857893190686,1,2
6492,17,15,1-17-2017-015-04,4,3,1,2,1st Prior Event,2,6273,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2396.01535024564,4,2
6492,17,15,1-17-2017-015-04,4,3,1,1,Most Recent Event,2,6273,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2396.01535024564,4,2
6442,21,8,1-21-2017-008-03,3,1,1,1,First Record,1,14802,0,1,9997.0000,1,9997.0000,-13.9104,158.0000,10.1913,83.0000,708.688785823217,11,2
6442,21,8,1-21-2017-008-03,3,2,1,1,Non-Deployment,1,25890,0,7,9997.0000,1,145.0000,-12.5580,145.0000,997.0000,9997.0000,708.688785823217,11,2
6541,17,16,1-17-2017-016-05,5,2,1,1,Non-Deployment,1,38777,0,7,9997.0000,7,9997.0000,-25.0999,9997.0000,997.0000,9997.0000,108.179886824118,4,2
6525,24,21,1-24-2017-021-03,3,1,1,1,Deployment,1,21958,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,494.857893190686,1,2
6540,13,19,1-13-2017-019-04,4,1,1,1,Event Record 1,1,1891,0,1,9997.0000,1,9997.0000,-4.8300,177.5000,-19.3200,82.5000,12110.5904325543,7,2
6526,24,22,1-24-2017-022-06,6,1,1,4,Side Crash,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,959.779082034474,1,2
6526,24,22,1-24-2017-022-06,6,1,1,1,Most Recent Frontal/Rear Event,1,999998,1,7,9997.0000,1,9997.0000,-28.8190,9997.0000,997.0000,9997.0000,959.779082034474,1,2
6543,18,11,1-18-2017-011-06,6,2,1,1,First Record,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,726.609016579401,6,2
