CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
14514,52,37,1-52-2019-037-03,3,2,1,1,Non-Deployment,99,29477,0,7,0.8000,7,9997.0000,-0.0644,9997.0000,997.0000,9997.0000,96.9371163847249,12,4
13027,17,24,1-17-2019-024-07,7,2,1,2,Second Record,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,352.61050540023,4,4
15065,10,51,1-10-2019-051-09,9,2,1,1,First Record,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,180.032080563865,4,4
13617,21,39,1-21-2019-039-02,2,1,1,3,2nd Prior Event,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,74.1088058919459,11,4
14199,66,40,1-66-2019-040-10,10,1,1,2,Second Record,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,192.358934979935,6,4
14199,66,40,1-66-2019-040-10,10,1,1,3,Third Record,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,192.358934979935,6,4
13859,11,54,1-11-2019-054-02,2,2,1,1,2nd Prior Event,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,100.779113276566,8,4
13617,21,39,1-21-2019-039-02,2,1,1,2,1st Prior Event,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,74.1088058919459,11,4
13617,21,39,1-21-2019-039-02,2,1,1,5,4th Prior Event,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,74.1088058919459,11,4
13617,21,39,1-21-2019-039-02,2,1,1,8,7th Prior Event,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,74.1088058919459,11,4
14928,32,111,1-32-2019-111-06,6,1,1,5,Unlinked,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1770.83256229935,7,4
14606,13,60,1-13-2019-060-05,5,2,1,4,Rollover,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,216.384980089458,7,4
13027,17,24,1-17-2019-024-07,7,2,1,1,First Record,99,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,352.61050540023,4,4
12772,73,4,1-73-2019-004-03,3,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,32.4164274432842,3,4
14283,31,41,1-31-2019-041-09,9,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1184.83595820064,6,4
12680,21,6,1-21-2019-006-09,9,1,1,4,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1277.64535343709,11,4
15293,16,78,1-16-2019-078-09,9,1,1,1,Pcm Event,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,980.186639891733,5,4
13679,18,24,1-18-2019-024-10,10,2,1,3,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,5527.04133992161,6,4
13803,19,29,1-19-2019-029-06,6,2,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,482.77994550545,9,4
13786,23,22,1-23-2019-022-05,5,1,1,4,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,214.845171772477,5,4
15177,21,107,1-21-2019-107-01,1,1,1,1,Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,38.0884896442254,11,4
12462,22,1,1-22-2019-001-08,8,1,1,1,Most Recent Event,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,89.5221923404952,12,4
15856,77,143,1-77-2019-143-10,10,1,1,2,Rollover,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,7218.51203778615,9,4
13339,14,18,1-14-2019-018-03,3,1,1,1,First Record,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,839.933700654909,8,4
13734,32,55,1-32-2019-055-09,9,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,5526.38425638474,7,4
15812,16,98,1-16-2019-098-06,6,2,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,306.412388548179,5,4
15153,17,117,1-17-2019-117-08,8,1,1,1,Most Recent Event,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,115.319765838598,4,4
13930,77,58,1-77-2019-058-06,6,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,478.559492871315,9,4
15433,48,64,1-48-2019-064-07,7,2,1,1,First Record,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,876.224951009777,12,4
15704,66,73,1-66-2019-073-09,9,2,1,1,Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,399.760061142086,6,4
15306,25,69,1-25-2019-069-09,9,1,1,4,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2065.80823190688,2,4
13677,29,49,1-29-2019-049-09,9,1,1,3,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,176.534178829684,2,4
15581,76,59,1-76-2019-059-04,4,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,53.4888673461052,3,4
15644,19,77,1-19-2019-077-08,8,1,1,1,Most Recent Event,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,602.82633370433,9,4
13297,59,29,1-59-2019-029-08,8,1,1,1,Most Recent Event,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,444.942562243803,6,4
13146,48,13,1-48-2019-013-09,9,1,1,2,1st Prior Event,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,162.787226956681,12,4
13310,26,32,1-26-2019-032-10,10,1,1,4,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,8145.36716582854,10,4
13607,29,46,1-29-2019-046-09,9,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,429.697042831363,2,4
12607,17,4,1-17-2019-004-07,7,1,1,2,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,452.047117548419,4,4
15298,28,59,1-28-2019-059-08,8,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,57.2537276409718,3,4
15794,30,107,1-30-2019-107-06,6,1,1,4,Side Crash,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1316.79552027721,10,4
15779,22,92,1-22-2019-092-08,8,1,1,1,Non-Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,57.7073186166863,12,4
15987,52,89,1-52-2019-089-09,9,1,1,1,Deployment,99,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,594.667746037613,12,4
12742,17,10,1-17-2019-010-08,8,2,1,1,Deployment,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,224.735832285865,4,4
15552,77,128,1-77-2019-128-01,1,1,1,2,Side Crash,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,105.374114839707,9,4
12535,66,1,1-66-2019-001-10,10,1,1,1,Non-Deployment,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,384.71786995987,6,4
15810,11,112,1-11-2019-112-03,3,1,1,3,Rollover,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,7011.01505628355,8,4
12766,11,9,1-11-2019-009-08,8,1,1,4,Rollover,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,792.804351737215,8,4
13373,16,20,1-16-2019-020-02,2,1,1,3,Side Crash,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,32.9025449031055,5,4
13860,11,55,1-11-2019-055-07,7,1,1,4,Side Crash,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,10677.4690191507,8,4
14083,26,72,1-26-2019-072-06,6,2,1,4,Side Crash,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,365.411453790519,10,4
12989,11,19,1-11-2019-019-09,9,2,1,4,Rollover,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,6629.61510744127,8,4
13446,17,38,1-17-2019-038-06,6,2,1,4,Side Crash,97,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,93.0467501507111,4,4
13477,24,42,1-24-2019-042-07,7,1,1,2,Event Record 2,97,21491,0,7,0.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1075.88415122255,1,4
12547,15,1,1-15-2019-001-02,2,1,1,5,Unlinked,97,4447,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,32.0933381962881,1,4
13865,32,64,1-32-2019-064-06,6,1,1,5,Unlinked,97,8013,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,771.464285041176,7,4
15916,30,111,1-30-2019-111-04,4,1,1,2,1st Prior Event,97,18164,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,854.397654826393,10,4
14541,33,71,1-33-2019-071-07,7,1,1,2,1st Prior Event,97,12153,0,7,0.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,831.991413186228,12,4
14479,33,70,1-33-2019-070-03,3,2,1,2,1st Prior Frontal/Rear Event,97,999998,0,7,9997.0000,7,9997.0000,-7.7280,9997.0000,997.0000,9997.0000,71.5135197479547,12,4
13790,73,28,1-73-2019-028-09,9,2,1,2,Non-Deployment,97,25555,0,7,9997.0000,7,9997.0000,-0.0644,9997.0000,997.0000,9997.0000,159.908759002084,3,4
15675,11,109,1-11-2019-109-05,5,1,1,2,1st Prior Event,97,14795,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,568.11070087846,8,4
15152,17,116,1-17-2019-116-08,8,2,1,2,1st Prior Frontal/Rear Event,97,999998,0,7,9997.0000,7,9997.0000,-0.8050,9997.0000,997.0000,9997.0000,115.319765838598,4,4
13138,77,26,1-77-2019-026-07,7,2,1,2,Second Record,97,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2946.40646898544,9,4
12838,13,13,1-13-2019-013-03,3,2,1,2,1st Prior Event,97,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,403.419401621292,7,4
12652,48,3,1-48-2019-003-07,7,1,1,2,1st Prior Event,97,2984,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1101.68508953049,12,4
14156,26,76,1-26-2019-076-04,4,1,1,4,Unlinked,97,4849,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,974.676870098486,10,4
13017,26,19,1-26-2019-019-06,6,2,1,2,1st Prior Event,97,12730,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,675.854511538816,10,4
13368,52,12,1-52-2019-012-07,7,2,1,2,1st Prior Event,97,13190,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,596.751744063503,12,4
15200,32,124,1-32-2019-124-06,6,1,1,2,1st Prior Event,97,6628,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2485.16445310099,7,4
14787,52,48,1-52-2019-048-04,4,1,1,1,First Record,97,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,140.089039008436,12,4
12602,26,3,1-26-2019-003-04,4,2,1,3,Prior Frontal/Rear Event,97,999998,0,7,9997.0000,7,9997.0000,-8.3720,9997.0000,997.0000,9997.0000,1404.17383216407,10,4
14278,76,31,1-76-2019-031-10,10,1,1,2,Second Record,97,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,434.620753399894,3,4
