CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,CHILDSEATNO,SEATLOC,CHILDMANUF,CHILDMAKE,CHILDMODEL,CHILDMODELNO,CHILDSEATYPE,CHILDDATEMAN,HOWUSED,DATASOURCE,ORIENTATION,HARNESSDESIGN,RETAINERCLIPDESIGN,TETHERDESIGN,LATCHDESIGN,HARNESSUSE,RETAINERCLIPUSE,TETHERUSE,LATCHUSE,BELTROUT,LOCKCLIPUSE,PLACEMENT,CHILDPOSITION,BELTRETYPE,LATCHPLATE,LATCHANCHOR,LATCHTETHER,CASEWGT,PSUSTRAT,VERSION
22929,18,64,1-18-2021-064-09,9,2,3,3,23,12,19,5019,31021434,5,02/01/2017,3,1,2,0,0,0,0,0,0,0,0,9,0,1,9,5,1,1,1,651.375928587093,6,6
22939,21,114,1-21-2021-114-06,6,3,3,3,22,13,23,9998,99999999,2,9999999999,2,2,2,2,1,1,1,2,3,2,3,3,0,1,9,9,9,9,1,1664.91971097544,11,6
22974,17,66,1-17-2021-066-05,5,2,2,2,21,98,98,9998,99999999,99,9999999999,9,2,1,9,9,9,9,3,5,0,1,1,0,1,9,3,1,1,1,78.5881809134815,4,6
22977,19,122,1-19-2021-122-06,6,2,3,4,21,13,23,4011,1943788,4,08/17/2016,2,3,2,2,1,1,1,2,3,2,1,1,0,1,1,3,1,1,1,359.405231153169,9,6
23020,21,116,1-21-2021-116-01,1,2,2,1,22,2,2,9997,CS79B76A,1,07/29/2020,1,1,1,2,1,0,1,3,5,0,3,4,9,1,2,4,1,0,1,36.3829532876423,11,6
23051,23,96,1-23-2021-096-04,4,3,2,2,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,5,9,1,1,759.153714780231,5,6
23051,23,96,1-23-2021-096-04,4,3,3,3,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,5,9,1,1,759.153714780231,5,6
23060,30,82,1-30-2021-082-03,3,2,3,3,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,130.628362608024,10,6
23066,19,126,1-19-2021-126-07,7,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,248.832031901103,9,6
23079,13,69,1-13-2021-069-03,3,2,2,2,21,13,23,4018,1999656,4,06/25/2018,2,1,9,2,1,1,1,9,9,9,1,9,0,1,9,5,1,1,1,1009.40185408666,7,6
23090,66,67,1-66-2021-067-10,10,1,2,2,21,10,16,1043,99999999,1,01/20/2021,1,2,1,2,1,0,1,4,3,0,1,4,9,1,2,5,1,1,1,165.532461606891,6,6
23100,76,56,1-76-2021-056-06,6,1,2,1,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,45.3962531213133,3,6
23124,28,70,1-28-2021-070-10,10,1,2,2,23,13,23,2054,99999999,2,9999999999,1,2,1,2,1,0,1,3,3,0,1,1,0,1,1,3,1,1,1,45.0485618791279,3,6
23136,23,98,1-23-2021-098-05,5,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,79.5378796779388,5,6
23138,23,100,1-23-2021-100-06,6,1,3,1,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,254.514049560259,5,6
23141,52,144,1-52-2021-144-08,8,2,2,3,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,0,1,34.8243414316442,12,6
23188,17,71,1-17-2021-071-06,6,1,2,3,21,10,12,2050,CC255-FMD,2,03/10/2021,2,3,2,2,1,1,1,3,4,1,3,3,0,1,1,3,1,1,1,230.614313517353,4,6
23188,17,71,1-17-2021-071-06,6,1,3,4,23,10,12,6010,BC126-GAPA,6,05/24/2021,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,230.614313517353,4,6
23230,13,76,1-13-2021-076-06,6,3,2,2,21,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,1,1440.6893124929,7,6
23230,13,76,1-13-2021-076-06,6,3,4,4,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,1440.6893124929,7,6
23255,22,91,1-22-2021-091-03,3,2,2,2,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,5,1,1,1,72.3987410604296,12,6
23255,22,91,1-22-2021-091-03,3,2,3,3,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,5,1,1,1,72.3987410604296,12,6
23290,59,52,1-59-2021-052-03,3,2,3,3,23,98,98,9998,99999999,99,9999999999,9,3,2,9,9,9,9,0,0,0,0,0,0,1,1,3,1,1,1,298.866336810781,6,6
23315,66,74,1-66-2021-074-09,9,1,3,3,21,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,222.105994510441,6,6
23323,14,71,1-14-2021-071-03,3,1,2,2,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,7,9,9,9,3,9,1,1,4,1,1,1,1068.65738884178,8,6
23325,73,75,1-73-2021-075-06,6,1,3,3,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,123.317604370086,3,6
23328,13,81,1-13-2021-081-02,2,3,4,4,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,36.3886877317837,7,6
23401,52,157,1-52-2021-157-03,3,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,9,1,9,9,23.9026976809091,12,6
23405,66,77,1-66-2021-077-07,7,2,4,3,23,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,0,518.881255469906,6,6
23405,66,77,1-66-2021-077-07,7,2,3,4,21,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,0,518.881255469906,6,6
23414,32,111,1-32-2021-111-04,4,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,7168.08566583757,7,6
23417,14,74,1-14-2021-074-07,7,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,10200.3761331629,8,6
23461,54,64,1-54-2021-064-08,8,1,3,1,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,247.786271623452,9,6
23475,24,144,1-24-2021-144-03,3,1,2,2,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,246.428236067674,1,6
23512,20,134,1-20-2021-134-02,2,2,2,2,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,0,1,86.5721118996035,11,6
23515,26,140,1-26-2021-140-07,7,1,3,2,22,98,98,9998,99999999,99,9999999999,9,3,2,9,9,9,9,5,5,0,0,3,0,1,1,5,1,0,1,1034.87233934582,10,6
23515,26,140,1-26-2021-140-07,7,1,2,3,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,5,0,0,3,0,1,1,5,1,1,1,1034.87233934582,10,6
23532,16,87,1-16-2021-087-02,2,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,18.934323890091,5,6
23539,54,66,1-54-2021-066-04,4,2,2,1,21,13,98,9998,99999999,5,9999999999,3,2,2,0,0,0,0,0,0,0,0,2,0,1,1,3,1,1,1,222.817718054871,9,6
23559,13,94,1-13-2021-094-02,2,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,27.4968029957096,7,6
23648,13,99,1-13-2021-099-07,7,3,3,5,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,0,0,0,0,9,0,1,9,5,1,1,1,2957.80700512558,7,6
23649,13,100,1-13-2021-100-04,4,2,3,1,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,2001.86671867289,7,6
23657,28,84,1-28-2021-084-03,3,2,3,2,21,13,23,6031,2100790,6,06/19/2020,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,46.7688147475126,3,6
23675,21,142,1-21-2021-142-08,8,1,3,3,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,5,1,0,0,324.310993708393,11,6
23680,33,25,1-33-2021-025-06,6,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,88.2621053907382,12,6
23680,33,25,1-33-2021-025-06,6,2,2,2,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,3,1,1,1,88.2621053907382,12,6
23680,33,25,1-33-2021-025-06,6,2,3,3,22,10,15,9998,99999999,1,9999999999,1,3,1,1,1,0,1,4,3,0,3,4,0,1,2,4,1,0,1,88.2621053907382,12,6
23701,54,71,1-54-2021-071-04,4,2,3,1,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,870.261336958529,9,6
23703,12,51,1-12-2021-051-07,7,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,276.224695166896,9,6
23737,10,72,1-10-2021-072-06,6,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,380.551848682537,4,6
23737,10,72,1-10-2021-072-06,6,2,2,2,22,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,4,1,0,1,380.551848682537,4,6
23759,26,159,1-26-2021-159-02,2,2,3,3,22,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,0,0,1,3,0,0,1,9,1,1,0,1,14.4738277659613,10,6
23768,16,95,1-16-2021-095-04,4,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,940.894689798493,5,6
23852,23,122,1-23-2021-122-02,2,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,66.3082507877633,5,6
23852,23,122,1-23-2021-122-02,2,2,3,1,23,13,23,4011,99999999,4,9999999999,2,2,2,2,1,1,1,5,3,2,3,3,1,1,1,5,9,1,1,66.3082507877633,5,6
23942,52,186,1-52-2021-186-09,9,2,3,3,21,4,4,1005,E9BE53C,1,06/26/2014,1,1,1,2,1,0,1,2,3,0,3,4,0,1,2,4,1,1,1,513.931071838061,12,6
23942,52,186,1-52-2021-186-09,9,2,6,6,33,12,19,6023,99999999,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,513.931071838061,12,6
23975,30,109,1-30-2021-109-02,2,3,3,4,21,98,98,9998,99999999,99,9999999999,9,3,1,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,50.9254091797771,10,6
23997,23,129,1-23-2021-129-02,2,1,2,1,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,66.3082507877633,5,6
23997,23,129,1-23-2021-129-02,2,1,3,2,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,66.3082507877633,5,6
24003,12,61,1-12-2021-061-10,10,1,2,2,21,10,12,5033,BC110-FMG,5,10/01/2021,2,5,2,2,1,1,1,4,3,2,1,3,0,1,1,4,1,1,1,274.027689229839,9,6
24007,19,172,1-19-2021-172-04,4,1,2,2,23,13,23,6031,2100790,6,08/26/2020,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1152.78160286543,9,6
24027,18,99,1-18-2021-099-03,3,1,2,2,21,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,1,9,5,2,1,1,212.948999054007,6,6
24059,23,134,1-23-2021-134-09,9,2,2,3,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1128.06460156105,5,6
24141,22,98,1-22-2021-098-04,4,1,2,2,23,2,2,1002,TS89C04B,1,06/09/2020,1,2,1,2,1,0,1,2,3,0,1,1,0,1,2,3,1,1,1,294.257716307528,12,6
24145,19,177,1-19-2021-177-04,4,2,2,2,23,10,12,5033,BC110-EQR,5,10/02/2019,3,2,2,2,0,1,1,1,0,2,3,0,0,1,1,3,1,1,1,370.425320976313,9,6
24172,32,131,1-32-2021-131-09,9,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,0,0,11546.2496543568,7,6
24193,26,183,1-26-2021-183-05,5,1,3,3,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,3,2,1,3,0,1,1,4,1,1,1,59.3193461481909,10,6
24201,26,185,1-26-2021-185-03,3,1,2,2,21,10,16,9998,99999999,2,9999999999,2,2,2,1,1,1,1,4,5,2,1,3,0,1,1,4,9,1,1,567.204192641742,10,6
24201,26,185,1-26-2021-185-03,3,1,3,3,23,10,16,9998,99999999,2,9999999999,2,2,2,1,1,1,1,3,5,2,1,3,0,1,1,4,9,1,1,567.204192641742,10,6
24248,28,97,1-28-2021-097-03,3,1,2,2,21,13,23,4011,2106702,4,06/03/2021,1,1,1,2,1,0,1,3,3,0,1,1,0,1,2,3,1,1,1,79.3873042169207,3,6
24258,31,94,1-31-2021-094-06,6,1,3,1,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,291.594035584731,6,6
24258,31,94,1-31-2021-094-06,6,1,5,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,291.594035584731,6,6
24348,76,89,1-76-2021-089-09,9,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,121.222108743188,3,6
24354,77,106,1-77-2021-106-02,2,2,3,3,21,6,6,1009,99999999,1,01/01/2015,1,4,9,2,1,0,1,9,9,0,1,9,9,1,9,1,1,1,1,86.1478225129126,9,6
24366,11,83,1-11-2021-083-01,1,1,3,4,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,5,1,9,9,159.147544503214,8,6
24372,24,195,1-24-2021-195-08,8,1,3,3,23,10,16,4008,CC138-EFLH,4,05/12/2021,2,1,2,2,1,1,1,2,5,1,3,3,0,1,1,4,1,1,1,705.666017545064,1,6
24432,24,196,1-24-2021-196-03,3,1,2,2,23,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,129.440455404005,1,6
24436,13,134,1-13-2021-134-06,6,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1100.37696924166,7,6
24436,13,134,1-13-2021-134-06,6,1,3,3,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1100.37696924166,7,6
24477,26,199,1-26-2021-199-07,7,2,3,3,23,12,19,9998,99999999,3,9999999999,2,3,2,1,1,1,1,4,5,2,1,3,0,1,1,4,1,1,1,4182.1301399063,10,6
