CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,SEATLOC,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION
20455,18,3,1-18-2021-003-06,6,1,6,13,22,0,0,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,13,21,30,19,3,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,14,22,30,18,3,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,15,23,30,5,1,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,16,21,14,15,3,3,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,17,21,8,17,3,3,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,7,11,19,26,3,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,8,12,19,24,3,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,9,13,19,6,1,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,10,21,19,27,3,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,11,22,19,27,3,1,692.929684261685,6,6
20455,18,3,1-18-2021-003-06,6,1,12,23,19,15,3,1,692.929684261685,6,6
20457,15,3,1-15-2021-003-03,3,1,1,13,22,999,1,1,22.8505985566956,1,6
20457,15,3,1-15-2021-003-03,3,1,2,13,19,999,1,1,22.8505985566956,1,6
20479,52,3,1-52-2021-003-04,4,1,1,99,99,999,9,9,50.2347317647969,12,6
20482,52,6,1-52-2021-006-08,8,1,1,11,5,7,1,2,30.7221166012436,12,6
20482,52,6,1-52-2021-006-08,8,1,2,13,5,8,2,2,30.7221166012436,12,6
20482,52,6,1-52-2021-006-08,8,1,3,13,21,16,3,1,30.7221166012436,12,6
20482,52,6,1-52-2021-006-08,8,1,4,12,21,10,2,1,30.7221166012436,12,6
20482,52,6,1-52-2021-006-08,8,1,5,11,21,4,1,1,30.7221166012436,12,6
20488,27,4,1-27-2021-004-06,6,1,1,21,9,2,0,3,84.8685583298838,3,6
20488,27,4,1-27-2021-004-06,6,1,2,21,17,3,1,3,84.8685583298838,3,6
20488,27,4,1-27-2021-004-06,6,1,3,98,32,3,1,3,84.8685583298838,3,6
20495,10,8,1-10-2021-008-03,3,2,1,11,7,999,3,3,175.737215719817,4,6
20495,10,8,1-10-2021-008-03,3,2,2,11,2,10,2,2,175.737215719817,4,6
20495,10,8,1-10-2021-008-03,3,2,3,11,6,999,3,3,175.737215719817,4,6
20495,10,8,1-10-2021-008-03,3,2,4,11,12,999,3,3,175.737215719817,4,6
20495,10,8,1-10-2021-008-03,3,2,5,11,5,999,2,2,175.737215719817,4,6
20514,52,9,1-52-2021-009-06,6,2,1,11,15,23,3,3,39.5774749374467,12,6
20514,52,9,1-52-2021-009-06,6,2,2,11,7,32,4,3,39.5774749374467,12,6
20514,52,9,1-52-2021-009-06,6,2,3,11,6,28,3,3,39.5774749374467,12,6
20514,52,9,1-52-2021-009-06,6,2,4,11,2,999,2,2,39.5774749374467,12,6
20519,73,5,1-73-2021-005-04,4,1,1,13,5,2,0,3,223.765775793046,3,6
20520,73,6,1-73-2021-006-03,3,1,1,11,19,11,2,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,2,21,20,13,2,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,3,21,19,17,3,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,4,22,19,9,2,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,6,21,14,7,1,3,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,8,31,19,999,1,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,9,11,8,999,2,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,10,21,9,999,2,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,11,31,10,999,1,3,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,12,31,20,999,1,1,109.731931448097,3,6
20520,73,6,1-73-2021-006-03,3,1,13,33,20,999,1,1,109.731931448097,3,6
20534,14,2,1-14-2021-002-05,5,2,1,11,7,22,3,2,252.290284723637,8,6
20534,14,2,1-14-2021-002-05,5,2,2,11,2,14,2,2,252.290284723637,8,6
20534,14,2,1-14-2021-002-05,5,1,1,11,7,4,1,3,252.290284723637,8,6
20534,14,2,1-14-2021-002-05,5,1,2,11,15,999,1,3,252.290284723637,8,6
20534,14,2,1-14-2021-002-05,5,1,3,11,12,999,1,3,252.290284723637,8,6
20539,76,4,1-76-2021-004-04,4,1,1,11,19,4,1,1,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,2,12,19,3,1,1,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,3,13,19,10,2,1,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,4,21,19,5,1,1,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,5,22,19,9,2,1,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,6,23,19,14,2,1,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,7,13,8,21,3,3,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,8,13,20,999,2,3,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,9,23,20,999,2,1,22.0669458821352,3,6
20539,76,4,1-76-2021-004-04,4,1,10,21,20,999,2,3,22.0669458821352,3,6
20540,19,9,1-19-2021-009-08,8,1,1,11,5,8,2,2,80.6950063405376,9,6
20540,19,9,1-19-2021-009-08,8,1,2,12,32,999,9,2,80.6950063405376,9,6
20548,15,8,1-15-2021-008-07,7,1,1,99,99,999,9,9,71.217364038138,1,6
20551,22,6,1-22-2021-006-06,6,2,1,21,15,7,1,3,56.4650392822413,12,6
20551,22,6,1-22-2021-006-06,6,2,2,21,9,4,1,3,56.4650392822413,12,6
20563,21,11,1-21-2021-011-06,6,1,1,11,21,4,1,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,2,12,21,10,2,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,3,13,21,14,2,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,4,11,22,4,1,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,5,12,22,10,2,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,6,13,22,14,2,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,7,11,19,4,1,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,8,12,19,10,2,1,213.073384567573,11,6
23874,52,183,1-52-2021-183-05,5,1,10,13,7,22,3,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,12,13,34,58,5,2,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,13,11,34,62,6,2,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,14,13,20,13,2,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,15,11,21,999,6,2,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,3,11,8,30,4,3,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,4,21,20,5,1,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,5,11,22,9,2,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,6,12,19,9,2,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,7,21,19,14,2,1,21.8811839095746,12,6
23874,52,183,1-52-2021-183-05,5,1,8,23,20,5,1,1,21.8811839095746,12,6
23875,25,102,1-25-2021-102-06,6,3,1,13,16,14,2,3,953.056051417117,2,6
23875,25,102,1-25-2021-102-06,6,3,2,13,6,19,3,3,953.056051417117,2,6
23884,32,121,1-32-2021-121-02,2,2,2,21,15,999,1,3,44.6346703436493,7,6
23884,32,121,1-32-2021-121-02,2,2,1,31,9,5,1,3,44.6346703436493,7,6
23901,21,149,1-21-2021-149-05,5,1,1,99,99,999,9,9,64.7792316738956,11,6
23903,21,151,1-21-2021-151-02,2,2,7,23,29,999,9,2,28.1998363842965,11,6
23903,21,151,1-21-2021-151-02,2,2,2,21,25,999,9,2,28.1998363842965,11,6
23903,21,151,1-21-2021-151-02,2,2,3,21,29,999,9,2,28.1998363842965,11,6
23903,21,151,1-21-2021-151-02,2,2,4,22,25,999,9,2,28.1998363842965,11,6
23903,21,151,1-21-2021-151-02,2,2,5,22,29,999,9,2,28.1998363842965,11,6
23903,21,151,1-21-2021-151-02,2,2,6,23,25,999,9,2,28.1998363842965,11,6
23904,21,152,1-21-2021-152-02,2,1,12,13,19,999,1,1,28.1998363842965,11,6
23904,21,152,1-21-2021-152-02,2,1,13,21,25,999,1,3,28.1998363842965,11,6
23904,21,152,1-21-2021-152-02,2,1,14,23,25,999,1,3,28.1998363842965,11,6
23904,21,152,1-21-2021-152-02,2,1,11,13,8,999,1,3,28.1998363842965,11,6
23904,21,152,1-21-2021-152-02,2,1,7,23,19,999,1,1,28.1998363842965,11,6
23904,21,152,1-21-2021-152-02,2,1,8,21,9,999,1,3,28.1998363842965,11,6
23904,21,152,1-21-2021-152-02,2,1,9,21,20,999,1,3,28.1998363842965,11,6
23169,13,72,1-13-2021-072-06,6,1,1,13,17,15,3,3,818.822936636382,7,6
22880,26,113,1-26-2021-113-02,2,1,1,13,5,999,1,2,21.8896415660251,10,6
22897,19,119,1-19-2021-119-03,3,1,1,11,15,3,1,3,268.128682126203,9,6
22542,30,62,1-30-2021-062-05,5,1,1,11,18,999,3,3,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,2,11,8,999,2,3,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,3,21,15,999,2,3,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,4,11,6,999,2,3,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,5,11,7,999,2,3,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,6,11,12,999,2,3,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,7,11,35,999,2,3,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,8,11,2,999,2,2,24.5412514382651,10,6
22542,30,62,1-30-2021-062-05,5,1,9,11,29,999,1,3,24.5412514382651,10,6
23020,21,116,1-21-2021-116-01,1,2,1,11,2,999,2,2,36.3829532876423,11,6
23020,21,116,1-21-2021-116-01,1,2,2,11,7,999,2,2,36.3829532876423,11,6
23020,21,116,1-21-2021-116-01,1,2,4,21,9,999,3,1,36.3829532876423,11,6
23020,21,116,1-21-2021-116-01,1,2,5,21,20,999,3,1,36.3829532876423,11,6
23020,21,116,1-21-2021-116-01,1,2,6,98,10,999,3,1,36.3829532876423,11,6
23020,21,116,1-21-2021-116-01,1,2,7,23,20,999,1,2,36.3829532876423,11,6
23020,21,116,1-21-2021-116-01,1,2,8,11,35,999,4,1,36.3829532876423,11,6
23103,31,66,1-31-2021-066-05,5,2,1,13,5,33,4,2,484.453380649241,6,6
22934,26,114,1-26-2021-114-05,5,2,2,13,7,999,2,3,34.3787972633515,10,6
23209,77,73,1-77-2021-073-08,8,1,1,12,22,14,2,1,403.747925108277,9,6
23209,77,73,1-77-2021-073-08,8,1,2,13,22,10,2,1,403.747925108277,9,6
23209,77,73,1-77-2021-073-08,8,1,3,12,21,14,2,1,403.747925108277,9,6
22920,14,59,1-14-2021-059-03,3,2,1,98,31,999,9,3,548.374921523492,8,6
23229,52,149,1-52-2021-149-01,1,1,1,11,7,999,9,3,25.1488657447521,12,6
23229,52,149,1-52-2021-149-01,1,1,2,11,8,999,9,3,25.1488657447521,12,6
23226,52,146,1-52-2021-146-01,1,1,1,11,22,8,2,1,25.1488657447521,12,6
23226,52,146,1-52-2021-146-01,1,1,2,12,22,17,3,1,25.1488657447521,12,6
20563,21,11,1-21-2021-011-06,6,1,9,13,19,14,2,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,10,22,19,4,1,1,213.073384567573,11,6
20563,21,11,1-21-2021-011-06,6,1,11,23,19,10,2,1,213.073384567573,11,6
20568,26,7,1-26-2021-007-03,3,1,1,11,15,999,1,3,59.5777764261176,10,6
20578,26,8,1-26-2021-008-07,7,1,1,98,31,999,2,1,309.583377596731,10,6
20578,26,8,1-26-2021-008-07,7,1,2,21,30,999,1,1,309.583377596731,10,6
20578,26,8,1-26-2021-008-07,7,1,3,22,30,999,1,1,309.583377596731,10,6
20578,26,8,1-26-2021-008-07,7,1,4,23,30,999,1,1,309.583377596731,10,6
20578,26,8,1-26-2021-008-07,7,1,5,21,19,999,1,1,309.583377596731,10,6
20578,26,8,1-26-2021-008-07,7,1,6,22,19,999,1,1,309.583377596731,10,6
20578,26,8,1-26-2021-008-07,7,1,7,23,19,999,1,1,309.583377596731,10,6
20579,25,7,1-25-2021-007-09,9,1,1,99,99,999,9,9,584.143012549165,2,6
20583,23,6,1-23-2021-006-03,3,1,1,21,19,3,1,1,130.881669545163,5,6
20594,54,3,1-54-2021-003-05,5,1,1,13,15,4,1,3,159.503349608966,9,6
20597,52,12,1-52-2021-012-09,9,1,1,11,16,25,3,3,102.168390050474,12,6
20597,52,12,1-52-2021-012-09,9,1,2,11,8,26,3,3,102.168390050474,12,6
20597,52,12,1-52-2021-012-09,9,1,3,11,20,5,1,3,102.168390050474,12,6
20597,52,12,1-52-2021-012-09,9,1,4,12,24,6,1,3,102.168390050474,12,6
20597,52,12,1-52-2021-012-09,9,1,5,21,14,47,5,3,102.168390050474,12,6
20597,52,12,1-52-2021-012-09,9,1,6,21,9,7,1,3,102.168390050474,12,6
20597,52,12,1-52-2021-012-09,9,1,7,21,20,11,2,3,102.168390050474,12,6
20597,52,12,1-52-2021-012-09,9,1,8,11,6,14,2,3,102.168390050474,12,6
20602,48,6,1-48-2021-006-03,3,2,1,13,21,10,2,2,84.1490119370097,12,6
20602,48,6,1-48-2021-006-03,3,2,2,13,4,7,1,2,84.1490119370097,12,6
20606,24,11,1-24-2021-011-06,6,1,1,23,35,999,1,3,211.332603182619,1,6
20629,32,12,1-32-2021-012-05,5,2,1,21,24,43,4,2,107.120313128306,7,6
20629,32,12,1-32-2021-012-05,5,2,2,21,25,42,4,2,107.120313128306,7,6
20629,32,12,1-32-2021-012-05,5,2,3,22,25,42,4,2,107.120313128306,7,6
20629,32,12,1-32-2021-012-05,5,2,4,23,25,48,5,2,107.120313128306,7,6
20629,32,12,1-32-2021-012-05,5,2,5,98,31,999,2,2,107.120313128306,7,6
20631,66,5,1-66-2021-005-04,4,2,1,99,99,999,9,9,514.635776228934,6,6
20635,19,13,1-19-2021-013-08,8,1,1,11,8,11,2,3,122.510544620899,9,6
20635,19,13,1-19-2021-013-08,8,1,2,11,16,15,3,3,122.510544620899,9,6
20635,19,13,1-19-2021-013-08,8,1,3,11,20,5,1,3,122.510544620899,9,6
20635,19,13,1-19-2021-013-08,8,1,4,11,23,999,1,3,122.510544620899,9,6
20637,19,15,1-19-2021-015-09,9,1,6,13,21,999,1,1,726.878563756466,9,6
20637,19,15,1-19-2021-015-09,9,1,4,11,21,999,1,1,726.878563756466,9,6
20637,19,15,1-19-2021-015-09,9,1,5,12,21,999,1,1,726.878563756466,9,6
20637,19,15,1-19-2021-015-09,9,1,1,11,22,2,0,1,726.878563756466,9,6
20637,19,15,1-19-2021-015-09,9,1,2,12,22,2,0,1,726.878563756466,9,6
20637,19,15,1-19-2021-015-09,9,1,3,13,22,3,1,1,726.878563756466,9,6
20643,15,9,1-15-2021-009-04,4,2,1,11,22,999,1,1,40.5994549044435,1,6
20643,15,9,1-15-2021-009-04,4,2,2,12,22,999,2,1,40.5994549044435,1,6
20643,15,9,1-15-2021-009-04,4,2,3,13,22,999,2,1,40.5994549044435,1,6
20643,15,9,1-15-2021-009-04,4,2,4,11,21,999,1,2,40.5994549044435,1,6
20643,15,9,1-15-2021-009-04,4,2,5,12,21,999,3,2,40.5994549044435,1,6
20643,15,9,1-15-2021-009-04,4,2,6,13,21,999,2,2,40.5994549044435,1,6
20660,21,14,1-21-2021-014-09,9,1,1,11,22,999,1,1,703.073289269636,11,6
20660,21,14,1-21-2021-014-09,9,1,2,12,22,999,1,1,703.073289269636,11,6
20660,21,14,1-21-2021-014-09,9,1,3,13,22,999,1,1,703.073289269636,11,6
20660,21,14,1-21-2021-014-09,9,1,4,11,21,999,2,1,703.073289269636,11,6
20660,21,14,1-21-2021-014-09,9,1,5,12,21,999,2,1,703.073289269636,11,6
20660,21,14,1-21-2021-014-09,9,1,6,13,21,999,2,1,703.073289269636,11,6
20660,21,14,1-21-2021-014-09,9,1,7,11,7,5,1,1,703.073289269636,11,6
20660,21,14,1-21-2021-014-09,9,1,8,11,20,4,1,1,703.073289269636,11,6
20661,21,15,1-21-2021-015-03,3,2,1,99,99,999,9,9,112.251369216828,11,6
20664,10,13,1-10-2021-013-03,3,2,1,99,99,999,9,9,160.752389470401,4,6
20671,52,16,1-52-2021-016-06,6,2,1,11,17,6,1,3,34.8033921463918,12,6
20675,77,8,1-77-2021-008-02,2,1,1,11,2,6,1,2,86.1478225129126,9,6
20675,77,8,1-77-2021-008-02,2,1,2,11,5,3,1,2,86.1478225129126,9,6
20675,77,8,1-77-2021-008-02,2,1,3,11,6,6,1,1,86.1478225129126,9,6
20677,54,4,1-54-2021-004-08,8,1,1,11,7,10,2,2,325.829413997932,9,6
20677,54,4,1-54-2021-004-08,8,1,2,13,16,12,2,3,325.829413997932,9,6
20677,54,4,1-54-2021-004-08,8,1,3,11,21,999,9,2,325.829413997932,9,6
20677,54,4,1-54-2021-004-08,8,1,4,12,21,999,9,2,325.829413997932,9,6
20677,54,4,1-54-2021-004-08,8,1,5,13,21,999,9,2,325.829413997932,9,6
20677,54,4,1-54-2021-004-08,8,1,6,23,8,12,2,3,325.829413997932,9,6
20678,10,15,1-10-2021-015-08,8,1,1,11,16,999,3,3,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,2,21,14,999,3,3,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,3,11,7,999,2,3,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,10,11,19,999,1,1,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,11,21,19,999,1,1,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,12,21,25,999,1,3,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,4,11,8,999,2,3,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,5,11,24,999,2,3,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,6,11,6,999,2,3,86.0905692635927,4,6
20678,10,15,1-10-2021-015-08,8,1,7,21,6,999,2,3,86.0905692635927,4,6
